esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ../../resources/xosc/synchronize.xosc
Number of Vehicles: 7
Index [-] , TimeStamp [sec] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/sec] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 World_Position_X [-] , #1 World_Position_Y [-] , #1 World_Position_Z [-] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 World_Heading_Angle [rad] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/sec] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 World_Position_X [-] , #2 World_Position_Y [-] , #2 World_Position_Z [-] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 World_Heading_Angle [rad] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #3 Entitity_Name [-] , #3 Entitity_ID [-] , #3 Current_Speed [m/sec] , #3 Wheel_Angle [deg] , #3 Wheel_Rotation [-] , #3 World_Position_X [-] , #3 World_Position_Y [-] , #3 World_Position_Z [-] , #3 Distance_Travelled_Along_Road_Segment [m] , #3 Lateral_Distance_Lanem [m] , #3 World_Heading_Angle [rad] , #3 Relative_Heading_Angle [rad] , #3 Relative_Heading_Angle_Drive_Direction [rad] , #3 World_Pitch_Angle [rad] , #3 Road_Curvature [1/m] , #4 Entitity_Name [-] , #4 Entitity_ID [-] , #4 Current_Speed [m/sec] , #4 Wheel_Angle [deg] , #4 Wheel_Rotation [-] , #4 World_Position_X [-] , #4 World_Position_Y [-] , #4 World_Position_Z [-] , #4 Distance_Travelled_Along_Road_Segment [m] , #4 Lateral_Distance_Lanem [m] , #4 World_Heading_Angle [rad] , #4 Relative_Heading_Angle [rad] , #4 Relative_Heading_Angle_Drive_Direction [rad] , #4 World_Pitch_Angle [rad] , #4 Road_Curvature [1/m] , #5 Entitity_Name [-] , #5 Entitity_ID [-] , #5 Current_Speed [m/sec] , #5 Wheel_Angle [deg] , #5 Wheel_Rotation [-] , #5 World_Position_X [-] , #5 World_Position_Y [-] , #5 World_Position_Z [-] , #5 Distance_Travelled_Along_Road_Segment [m] , #5 Lateral_Distance_Lanem [m] , #5 World_Heading_Angle [rad] , #5 Relative_Heading_Angle [rad] , #5 Relative_Heading_Angle_Drive_Direction [rad] , #5 World_Pitch_Angle [rad] , #5 Road_Curvature [1/m] , #6 Entitity_Name [-] , #6 Entitity_ID [-] , #6 Current_Speed [m/sec] , #6 Wheel_Angle [deg] , #6 Wheel_Rotation [-] , #6 World_Position_X [-] , #6 World_Position_Y [-] , #6 World_Position_Z [-] , #6 Distance_Travelled_Along_Road_Segment [m] , #6 Lateral_Distance_Lanem [m] , #6 World_Heading_Angle [rad] , #6 Relative_Heading_Angle [rad] , #6 Relative_Heading_Angle_Drive_Direction [rad] , #6 World_Pitch_Angle [rad] , #6 Road_Curvature [1/m] , #7 Entitity_Name [-] , #7 Entitity_ID [-] , #7 Current_Speed [m/sec] , #7 Wheel_Angle [deg] , #7 Wheel_Rotation [-] , #7 World_Position_X [-] , #7 World_Position_Y [-] , #7 World_Position_Z [-] , #7 Distance_Travelled_Along_Road_Segment [m] , #7 Lateral_Distance_Lanem [m] , #7 World_Heading_Angle [rad] , #7 Relative_Heading_Angle [rad] , #7 Relative_Heading_Angle_Drive_Direction [rad] , #7 World_Pitch_Angle [rad] , #7 Road_Curvature [1/m] , 
5712 , 15.799000 , Ego , 0 , 39.404182 , -0.001703 , 948.152893 , 12.771883 , 431.718266 , -0.770661 , 432.053798 , -7.445553, 1.533950, 6.281592, -0.001593, 0.001472 , -0.000229 ,NPC1 , 1 , 39.404182 , 0.000000 , 0.000000 , 9.976908 , 438.039955 , -0.779577 , 438.252389 , -4.425000, 1.534096, 0.000000, 0.000000,  0.001404 , -0.000238,NPC2 , 2 , 39.404182 , 0.000000 , 0.000000 , 12.862483 , 417.951943 , -0.749382 , 418.248364 , -8.000000, 1.538585, 0.000000, 0.000000,  0.001607 , -0.000211,NPC3 , 3 , 39.404182 , 0.000000 , 0.000000 , 16.961641 , 429.797088 , -0.767988 , 430.249775 , -11.700000, 1.535956, 0.000000, 0.000000,  0.001491 , -0.000227,NPC4 , 4 , 39.404182 , 0.000000 , 0.000000 , 14.542444 , 462.838064 , -0.810837 , 463.252216 , -8.000000, 1.527739, 0.000000, 0.000000,  0.001085 , -0.000271,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
5719 , 15.817000 , Ego , 0 , 39.364777 , -0.001567 , 950.177368 , 12.798152 , 432.426345 , -0.771703 , 432.763657 , -7.446796, 1.533767, 6.281572, -0.001614, 0.001465 , -0.000230 ,NPC1 , 1 , 39.364777 , 0.000000 , 0.000000 , 10.002939 , 438.747308 , -0.780569 , 438.960955 , -4.425000, 1.533927, 0.000000, 0.000000,  0.001396 , -0.000239,NPC2 , 2 , 39.364777 , 0.000000 , 0.000000 , 12.885319 , 418.658967 , -0.750518 , 418.956930 , -8.000000, 1.538435, 0.000000, 0.000000,  0.001600 , -0.000212,NPC3 , 3 , 39.364777 , 0.000000 , 0.000000 , 16.986315 , 430.503356 , -0.769042 , 430.958341 , -11.700000, 1.535794, 0.000000, 0.000000,  0.001484 , -0.000228,NPC4 , 4 , 39.364777 , 0.000000 , 0.000000 , 14.572945 , 463.544428 , -0.811602 , 463.960782 , -8.000000, 1.527547, 0.000000, 0.000000,  0.001075 , -0.000272,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
5726 , 15.837000 , Ego , 0 , 39.325413 , -0.001442 , 952.424500 , 12.827439 , 433.212307 , -0.772853 , 433.551601 , -7.448169, 1.533580, 6.281566, -0.001619, 0.001456 , -0.000231 ,NPC1 , 1 , 39.325413 , 0.000000 , 0.000000 , 10.031974 , 439.532460 , -0.781664 , 439.747463 , -4.425000, 1.533739, 0.000000, 0.000000,  0.001387 , -0.000240,NPC2 , 2 , 39.325413 , 0.000000 , 0.000000 , 12.910790 , 419.443753 , -0.751774 , 419.743438 , -8.000000, 1.538268, 0.000000, 0.000000,  0.001593 , -0.000213,NPC3 , 3 , 39.325413 , 0.000000 , 0.000000 , 17.013836 , 431.287298 , -0.770205 , 431.744850 , -11.700000, 1.535615, 0.000000, 0.000000,  0.001475 , -0.000229,NPC4 , 4 , 39.325413 , 0.000000 , 0.000000 , 14.606960 , 464.328478 , -0.812444 , 464.747290 , -8.000000, 1.527333, 0.000000, 0.000000,  0.001064 , -0.000273,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
5733 , 15.856000 , Ego , 0 , 39.286087 , -0.001326 , 954.557190 , 12.855361 , 433.958221 , -0.773939 , 434.299399 , -7.449466, 1.533416, 6.281576, -0.001609, 0.001448 , -0.000232 ,NPC1 , 1 , 39.286087 , 0.000000 , 0.000000 , 10.059666 , 440.277601 , -0.782696 , 440.493899 , -4.425000, 1.533560, 0.000000, 0.000000,  0.001378 , -0.000241,NPC2 , 2 , 39.286087 , 0.000000 , 0.000000 , 12.935085 , 420.188543 , -0.752961 , 420.489874 , -8.000000, 1.538108, 0.000000, 0.000000,  0.001586 , -0.000214,NPC3 , 3 , 39.286087 , 0.000000 , 0.000000 , 17.040085 , 432.031285 , -0.771304 , 432.491285 , -11.700000, 1.535443, 0.000000, 0.000000,  0.001467 , -0.000230,NPC4 , 4 , 39.286087 , 0.000000 , 0.000000 , 14.639398 , 465.072567 , -0.813234 , 465.493726 , -8.000000, 1.527128, 0.000000, 0.000000,  0.001053 , -0.000274,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
5740 , 15.875000 , Ego , 0 , 39.246803 , -0.001220 , 956.687744 , 12.883365 , 434.703384 , -0.775018 , 435.046448 , -7.450743, 1.533266, 6.281600, -0.001586, 0.001440 , -0.000233 ,NPC1 , 1 , 39.246803 , 0.000000 , 0.000000 , 10.087464 , 441.021987 , -0.783721 , 441.239588 , -4.425000, 1.533380, 0.000000, 0.000000,  0.001370 , -0.000242,NPC2 , 2 , 39.246803 , 0.000000 , 0.000000 , 12.959475 , 420.932578 , -0.754141 , 421.235563 , -8.000000, 1.537948, 0.000000, 0.000000,  0.001580 , -0.000215,NPC3 , 3 , 39.246803 , 0.000000 , 0.000000 , 17.066436 , 432.774514 , -0.772395 , 433.236974 , -11.700000, 1.535271, 0.000000, 0.000000,  0.001459 , -0.000231,NPC4 , 4 , 39.246803 , 0.000000 , 0.000000 , 14.671954 , 465.815899 , -0.814015 , 466.239415 , -8.000000, 1.526924, 0.000000, 0.000000,  0.001043 , -0.000275,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
5747 , 15.894000 , Ego , 0 , 39.207554 , -0.001123 , 958.816162 , 12.911442 , 435.447798 , -0.776090 , 435.792751 , -7.451990, 1.533127, 6.281636, -0.001549, 0.001432 , -0.000234 ,NPC1 , 1 , 39.207554 , 0.000000 , 0.000000 , 10.115368 , 441.765620 , -0.784738 , 441.984531 , -4.425000, 1.533200, 0.000000, 0.000000,  0.001361 , -0.000243,NPC2 , 2 , 39.207554 , 0.000000 , 0.000000 , 12.983959 , 421.675860 , -0.755315 , 421.980506 , -8.000000, 1.537788, 0.000000, 0.000000,  0.001573 , -0.000216,NPC3 , 3 , 39.207554 , 0.000000 , 0.000000 , 17.092887 , 433.516986 , -0.773479 , 433.981918 , -11.700000, 1.535099, 0.000000, 0.000000,  0.001451 , -0.000232,NPC4 , 4 , 39.207554 , 0.000000 , 0.000000 , 14.704630 , 466.558474 , -0.814788 , 466.984359 , -8.000000, 1.526719, 0.000000, 0.000000,  0.001032 , -0.000276,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
5754 , 15.913000 , Ego , 0 , 39.168346 , -0.001033 , 960.942444 , 12.939584 , 436.191464 , -0.777154 , 436.538306 , -7.453198, 1.533000, 6.281684, -0.001501, 0.001423 , -0.000235 ,NPC1 , 1 , 39.168346 , 0.000000 , 0.000000 , 10.143378 , 442.508500 , -0.785748 , 442.728730 , -4.425000, 1.533019, 0.000000, 0.000000,  0.001352 , -0.000244,NPC2 , 2 , 39.168346 , 0.000000 , 0.000000 , 13.008537 , 422.418387 , -0.756483 , 422.724705 , -8.000000, 1.537626, 0.000000, 0.000000,  0.001566 , -0.000217,NPC3 , 3 , 39.168346 , 0.000000 , 0.000000 , 17.119440 , 434.258701 , -0.774556 , 434.726117 , -11.700000, 1.534926, 0.000000, 0.000000,  0.001443 , -0.000233,NPC4 , 4 , 39.168346 , 0.000000 , 0.000000 , 14.737425 , 467.300294 , -0.815552 , 467.728557 , -8.000000, 1.526513, 0.000000, 0.000000,  0.001021 , -0.000277,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
5761 , 15.932000 , Ego , 0 , 39.129177 , -0.000950 , 963.066589 , 12.967783 , 436.934384 , -0.778211 , 437.283116 , -7.454360, 1.532884, 6.281743, -0.001442, 0.001415 , -0.000236 ,NPC1 , 1 , 39.129177 , 0.000000 , 0.000000 , 10.171495 , 443.250629 , -0.786750 , 443.472184 , -4.425000, 1.532837, 0.000000, 0.000000,  0.001343 , -0.000245,NPC2 , 2 , 39.129177 , 0.000000 , 0.000000 , 13.033211 , 423.160162 , -0.757644 , 423.468159 , -8.000000, 1.537465, 0.000000, 0.000000,  0.001559 , -0.000218,NPC3 , 3 , 39.129177 , 0.000000 , 0.000000 , 17.146094 , 434.999662 , -0.775626 , 435.469571 , -11.700000, 1.534752, 0.000000, 0.000000,  0.001435 , -0.000234,NPC4 , 4 , 39.129177 , 0.000000 , 0.000000 , 14.770340 , 468.041359 , -0.816307 , 468.472012 , -8.000000, 1.526307, 0.000000, 0.000000,  0.001010 , -0.000278,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
5768 , 15.951000 , Ego , 0 , 39.090050 , -0.000874 , 965.188599 , 12.996032 , 437.676557 , -0.779261 , 438.027181 , -7.455468, 1.532776, 6.281812, -0.001373, 0.001407 , -0.000237 ,NPC1 , 1 , 39.090050 , 0.000000 , 0.000000 , 10.199718 , 443.992006 , -0.787744 , 444.214895 , -4.425000, 1.532655, 0.000000, 0.000000,  0.001335 , -0.000246,NPC2 , 2 , 39.090050 , 0.000000 , 0.000000 , 13.057980 , 423.901184 , -0.758799 , 424.210870 , -8.000000, 1.537302, 0.000000, 0.000000,  0.001551 , -0.000219,NPC3 , 3 , 39.090050 , 0.000000 , 0.000000 , 17.172850 , 435.739867 , -0.776689 , 436.212282 , -11.700000, 1.534578, 0.000000, 0.000000,  0.001427 , -0.000235,NPC4 , 4 , 39.090050 , 0.000000 , 0.000000 , 14.803375 , 468.781670 , -0.817053 , 469.214723 , -8.000000, 1.526100, 0.000000, 0.000000,  0.000999 , -0.000279,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
5775 , 15.969000 , Ego , 0 , 39.050961 , -0.000804 , 967.196960 , 13.022835 , 438.378963 , -0.780249 , 438.731379 , -7.456464, 1.532683, 6.281886, -0.001299, 0.001399 , -0.000238 ,NPC1 , 1 , 39.050961 , 0.000000 , 0.000000 , 10.226553 , 444.693653 , -0.788679 , 444.917812 , -4.425000, 1.532482, 0.000000, 0.000000,  0.001326 , -0.000247,NPC2 , 2 , 39.050961 , 0.000000 , 0.000000 , 13.081532 , 424.602494 , -0.759887 , 424.913788 , -8.000000, 1.537148, 0.000000, 0.000000,  0.001545 , -0.000220,NPC3 , 3 , 39.050961 , 0.000000 , 0.000000 , 17.198291 , 436.440400 , -0.777690 , 436.915199 , -11.700000, 1.534413, 0.000000, 0.000000,  0.001419 , -0.000236,NPC4 , 4 , 39.050961 , 0.000000 , 0.000000 , 14.834780 , 469.482304 , -0.817752 , 469.917640 , -8.000000, 1.525904, 0.000000, 0.000000,  0.000989 , -0.000280,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
